date,time,record_info,cycles,load_kips,boundary_condition,data_filename,mts_filename,remarks,specimen_id,sheet_name,layup,specimen,s.no,Act,Sen,Freq
2011-07-12 00:00:00,17:57:00,3.0,20000.0,0.0,Traction free,'L1S11_20000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,11:37:00,3.0,20000.0,0.0,Traction free,'L1S11_20000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,11:42:00,2.0,20000.0,0.002,Clamped,'L1S11_20000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,11:50:00,1.0,20000.0,4.001,Loaded,'L1S11_20000_1_2.mat',L1_S11_F13,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,12:58:00,2.0,30000.0,0.0,Clamped,'L1S11_30000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,13:05:00,2.0,30000.0,0.005,Clamped,'L1S11_30000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,13:09:00,1.0,30000.0,3.999,loaded,'L1S11_30000_1_1.mat',nan,no strain taken,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,13:11:00,2.0,30000.0,0.001,Clamped,'L1S11_30000_2_3.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-13 00:00:00,13:17:00,3.0,30000.0,0.0,Traction free,'L1S11_30000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:02:00,3.0,30000.0,0.0,Traction Free,'L1S11_30000_3_2.mat',nan,"4-8,5-8and 6-8 signals has decreased a lot due to delamination close to sensor 8",L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:18:00,2.0,30000.0,0.0,Clamped,'L1S11_30000_2_4.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:24:00,1.0,30000.0,4.002,Loaded,'L1S11_30000_1_2.mat',L1_S11_F17,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:59:00,1.0,40000.0,4.013,Loaded,'L1S11_40000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,10:31:00,2.0,40000.0,0.002,Clamped,'L1S11_40000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,10:36:00,3.0,40000.0,0.0,Traction Free,'L1S11_40000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,14:24:00,3.0,40000.0,0.0,Traction Free,'L1S11_40000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,14:28:00,2.0,40000.0,0.002,Clamped,'L1S11_40000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,14:34:00,1.0,40000.0,4.0,Loaded,'L1S11_40000_1_2.mat',L1_S11_F20,"747 cycles before hydrolics were turned off and then testing resumed, MTS shaky - mounted off-center?, delamination heard 8000+ cycles",L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,15:11:00,1.0,50000.0,4.001,Loaded,'L1S11_50000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,15:37:00,2.0,50000.0,0.0,Clamped,'L1S11_50000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,15:40:00,3.0,50000.0,0.0,Traction Free,'L1S11_50000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,10:07:00,3.0,50000.0,0.0,Traction Free,'L1S11_50000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,10:20:00,2.0,50000.0,0.0,clamped,'L1S11_50000_2_2.mat',nan,did not zero the displacement,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,10:26:00,1.0,50000.0,4.0,loaded,'L1S11_50000_1_2.mat',L1_S11_F22,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:01:00,1.0,60000.0,4.007,loaded,'L1S11_60000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:24:00,2.0,60000.0,0.002,clamped,'L1S11_60000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:27:00,3.0,60000.0,0.0,Traction Free,'L1S11_60000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,08:45:00,3.0,60000.0,0.0,Traction Free,'L1S11_60000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,08:52:00,2.0,60000.0,0.0,Clamped,'L1S11_60000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,08:59:00,1.0,60000.0,3.999,Loaded,'L1S11_60000_1_2.mat',L1_S11_F24,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,09:34:00,1.0,70000.0,4.007,Loaded,'L1S11_70000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,10:10:00,2.0,70000.0,0.003,Clamped,'L1S11_70000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,10:15:00,3.0,70000.0,0.0,Traction Free,'L1S11_70000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,16:58:00,3.0,70000.0,0.0,Traction Free,'L1S11_70000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,09:08:00,3.0,70000.0,0.0,Traction Free,'L1S11_70000_3_3.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,09:16:00,2.0,70000.0,0.003,Clamped,'L1S11_70000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,09:20:00,1.0,70000.0,4.001,loaded,'L1S11_70000_1_2.mat',L1_S11_F27,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,09:53:00,1.0,80000.0,4.016,loaded,'L1S11_80000_1_1.mat',nan,"56 H cracks, delamination area has increased",L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,10:17:00,2.0,80000.0,0.0,Clamped,'L1S11_80000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,10:21:00,3.0,80000.0,0.0,Traction Free,'L1S11_80000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:19:00,3.0,80000.0,0.0,Traction free,'L1S11_80000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:25:00,2.0,80000.0,0.001,Clamped,'L1S11_80000_2_2.mat',nan,did not zero displacement,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,09:27:00,1.0,80000.0,4.0,loaded,'L1S11_80000_1_2.mat',L1_S11_F29,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,10:01:00,1.0,90000.0,4.017,loaded,'L1S11_90000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,10:21:00,2.0,90000.0,0.0,Clamped,'L1S11_90000_2_1.mat',nan,60 cracks observed,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,10:26:00,3.0,90000.0,0.0,Traction free,'L1S11_90000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,10:18:00,3.0,90000.0,0.0,Traction free,'L1S11_90000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,10:27:00,2.0,90000.0,0.0,Clamped,'L1S11_90000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,10:33:00,1.0,90000.0,4.0,Loaded,'L1S11_90000_1_2.mat',L1_S11_F31,61 cracks observed,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,11:07:00,1.0,100000.0,4.014,Loaded,'L1S11_100000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,11:23:00,2.0,100000.0,0.0,Clamped,'L1S11_100000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,11:26:00,3.0,100000.0,0.0,Traction free,'L1S11_100000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:16:00,3.0,100000.0,0.0,Traction free,'L1S11_100000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:23:00,2.0,100000.0,0.0,Clamped,'L1S11_100000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,11:50:00,1.0,100000.0,4.0,Loaded,'L1S11_100000_1_2.mat',L1_S11_F33,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,13:13:00,1.0,125000.0,4.005,Loaded,'L1S11_125000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,13:30:00,2.0,125000.0,0.0,Clamped,'L1S11_125000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-18 00:00:00,13:33:00,3.0,125000.0,0.0,Traction free,'L1S11_125000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,11:41:00,3.0,125000.0,0.0,Traction free,'L1S11_125000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,11:46:00,2.0,125000.0,0.0,Clamped,'L1S11_125000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,11:52:00,1.0,125000.0,4.001,Loaded,'L1S11_125000_1_2.mat',L1_S11_F35,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,13:11:00,1.0,150000.0,4.008,Loaded,'L1S11_150000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,13:24:00,2.0,150000.0,0.0,Clamped,'L1S11_150000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,13:26:00,3.0,150000.0,0.0,Traction free,'L1S11_150000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-19 00:00:00,15:14:00,3.0,150000.0,0.0,Traction Free,'L1S11_150000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,15:23:00,2.0,150000.0,0.0,Clamped,'L1S11_150000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,15:29:00,1.0,150000.0,4.001,Loaded,'L1S11_150000_1_2.mat',L1_S11_F37,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,16:48:00,1.0,175000.0,4.003,Loaded,'L1S11_175000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,17:25:00,1.0,175000.0,0.002,Clamped,'L1S11_175000_1_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,17:30:00,3.0,175000.0,0.0,Traction Free,'L1S11_175000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-20 00:00:00,10:28:00,3.0,175000.0,0.0,Traction Free,'L1S11_175000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:30:00,2.0,177309.0,-0.001,Clamped,'L1S11_177309_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:33:00,2.0,177309.0,-0.001,Clamped,'L1S11_177309_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:38:00,3.0,177309.0,0.0,Traction Free,'L1S11_177309_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:43:00,3.0,177000.0,0.0,Traction Free,'L1S11_177000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:52:00,2.0,177000.0,0.001,Clamped,'L1S11_177000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,15:57:00,1.0,177000.0,4.003,Loaded,'L1S11_177000_1_1.mat',L1_S11_F42,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,16:36:00,1.0,227000.0,4.004,Loaded,'L1S11_227000_1_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,17:01:00,2.0,227000.0,0.0,Clamped,'L1S11_227000_2_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,17:04:00,3.0,227000.0,0.0,Traction Free,'L1S11_227000_3_1.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,11:43:00,3.0,227000.0,0.0,Traction Free,'L1S11_227000_3_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-14 00:00:00,11:50:00,2.0,227000.0,0.0,Clamped,'L1S11_227000_2_2.mat',nan,nan,L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
2011-07-15 00:00:00,11:53:00,1.0,227000.0,4.005,Loaded,'L1S11_227000_1_2.mat',L1_S11_F44,"ch2: 0deg, balance high",L1_S11_F,Log_fatigue_testing,1,11,nan,nan,nan,nan
